"","ID","Binomial","rmax"
"109",4798,"Rhinolophus_ferrumequinum",0.0290345073560607
"110",4803,"Rhinolophus_hipposideros",-0.044533767128128
"111",4809,"Canis_lupus",0.223967204674032
"112",4817,"Callorhinus_ursinus",0.133493131972449
"113",4844,"Odocoileus_virginianus",0.372019625679571
"114",4845,"Odocoileus_virginianus",0.689376916894861
"115",4846,"Odocoileus_virginianus",0.256522542660651
"116",4847,"Odocoileus_virginianus",0.935196951110316
"117",4848,"Odocoileus_virginianus",0.110244108243008
"118",4869,"Capreolus_capreolus",0.058166139617041
"119",4876,"Vicugna_vicugna",0.330926301829149
"120",4887,"Abrothrix_longipilis",0.315833234642301
"121",4890,"Pteropus_poliocephalus",0.399724605331631
"122",4892,"Blarina_brevicauda",1.65776687064965
"123",4895,"Phascolarctos_cinereus",0.187178816226111
"124",4904,"Phoca_vitulina",0.288692340332665
"125",4914,"Panthera_leo",0.585667903393227
"126",4916,"Panthera_leo",0.104169238345738
"127",4918,"Saiga_tatarica",-0.169903515386089
"128",4955,"Lycaon_pictus",0.350997158423346
"129",5026,"Aepyceros_melampus",0.708689454088426
"130",5027,"Equus_burchellii",0.53360057802949
"131",5028,"Connochaetes_taurinus",0.493353212800859
"132",5029,"Kobus_ellipsiprymnus",-0.0104810548993213
"133",5081,"Phoca_vitulina",1.25697357471534
"134",5257,"Connochaetes_taurinus",0.211339808930462
"135",5258,"Equus_burchellii",0.344692355298887
"136",5259,"Aepyceros_melampus",0.402613200570223
"137",5260,"Giraffa_camelopardalis",0.548113954405426
"138",5261,"Tragelaphus_strepsiceros",-0.0761388219037629
"139",5262,"Kobus_ellipsiprymnus",-0.0904800718793669
"140",5263,"Phacochoerus_africanus",-0.0773974038548661
"141",5264,"Hippotragus_niger",-0.185667829920769
"142",5265,"Hippotragus_equinus",-0.209504922224631
"143",5266,"Damaliscus_lunatus",-0.123337834232103
"144",5267,"Taurotragus_oryx",0.255380442481329
"145",5268,"Syncerus_caffer",0.159266338027002
"146",5338,"Ceratotherium_simum",0.197850726941957
"147",5366,"Diceros_bicornis",0.245081517065056
"148",5371,"Odocoileus_virginianus",1.04520987766293
"149",5373,"Canis_lupus",0.471626698191745
"150",5593,"Syncerus_caffer",0.122612487362685
"151",5595,"Loxodonta_africana",0.765735019847447
"152",5631,"Alouatta_seniculus",-0.444776250896337
"153",5634,"Lemur_catta",0.253417403930431
"154",5679,"Megaptera_novaeangliae",0.558067843062784
"155",5814,"Vulpes_lagopus",6.05758923055168
"156",5815,"Vulpes_lagopus",6.49279312964437
"157",5816,"Vulpes_lagopus",3.42101734685828
"158",5819,"Arvicola_amphibius",0.504313416390353
"159",5820,"Arvicola_amphibius",-0.172600885892593
"160",5822,"Myodes_glareolus",0.340602247624655
"161",5824,"Myodes_glareolus",1.30947431667858
"162",5825,"Myodes_glareolus",0.986518703334798
"163",5826,"Myodes_glareolus",2.75087280556132
"164",5829,"Myodes_glareolus",0.80861069660586
"165",5830,"Myodes_glareolus",1.40917010192323
"166",5831,"Myodes_rufocanus",4.24831976533122
"167",5835,"Lemmus_lemmus",3.40180809947366
"168",5841,"Marmota_flaviventris",2.20741825043656
"169",5842,"Marmota_flaviventris",0.70015623941037
"170",5843,"Marmota_flaviventris",0.786092525486111
"171",5844,"Marmota_flaviventris",0.466516372978927
"172",5845,"Martes_martes",0.647693917915015
"173",5848,"Martes_martes",0.635240181660748
"174",5850,"Microtus_agrestis",2.95252622951888
"175",5851,"Microtus_agrestis",0.740472958059182
"176",5853,"Microtus_arvalis",0.808928446325994
