"ls" "ly" "bm" "long" "gest" "wea" "fmat" "General_system" "Eigen.1" "Eigen.2" "Eigen.3" "Eigen.4" "Eigen.5" "Eigen.6" "Eigen.7" "Eigen.8" "Eigen.9" "Eigen.10"
"Crocidura_lepidura" 0.208172526667122 0.629346400889799 1.07918124604762 0.0144230047386172 1.58116519284502 1.35382290924659 1.99262161715638 "T" 0.805538464889139 -1.64071721030707 1.21268175247376 -0.592318232410965 1.60965611511064 -1.14015270521385 -6.88870372775393 0.779816171759179 -0.924273273235582 -0.470070024404486
"Crocidura_malayana" 0.208172526667122 0.629346400889799 1.07918124604762 0.0144230047386172 1.58116519284502 1.35382290924659 1.99262161715638 "T" 0.805476912732566 -1.64049792208933 1.212363750079 -0.592132678741896 1.60896955649672 -1.13962468147442 -6.88472779872923 0.779160608948198 -0.923351579597116 -0.469540789522107
"Crocidura_negligens" 0.208172526667122 0.629346400889799 1.07918124604762 0.0144230047386172 1.58116519284502 1.35382290924659 1.99262161715638 "T" 0.805476912732567 -1.64049792208933 1.212363750079 -0.592132678741895 1.60896955649672 -1.13962468147442 -6.88472779872923 0.779160608948198 -0.923351579597113 -0.469540789522105
"Crocidura_turba" 0.439332693830263 0.556670119250119 1.09412159584056 -1.0791812477848 1.42420901059198 1.32731021992863 2.0270251768553 "T" 0.805218115719891 -1.63957577639157 1.21102602128149 -0.591352007501861 1.60608013036116 -1.13740223567923 -6.86798790090045 0.776398478325956 -0.91946646009558 -0.467309166457899
"Crocidura_religiosa" 0.474103975405782 0.55586507352013 0.845098040014257 0.0969100130080564 1.43371629974178 1.34111640780085 2.02450742454061 "T" 0.805218115719891 -1.63957577639157 1.21102602128148 -0.591352007501859 1.60608013036116 -1.13740223567923 -6.86798790090045 0.776398478325955 -0.919466460095578 -0.467309166457896
"Crocidura_jacksoni" 0.54282542695918 0.482339670896577 0.845098040014257 0.0751356210340814 1.37869714197499 1.32793790910171 2.06190088363911 "T" 0.805419266939624 -1.64029235324647 1.21206499843784 -0.591958208377348 1.60832277796352 -1.13912694645317 -6.88097275737584 0.778538723581321 -0.922474936644676 -0.469036335803931
"Crocidura_indochinensis" 0.496929648073215 0.55077368418147 0.737987326333431 0.0265630583459451 1.41526617713146 1.33704549388912 2.01743271112274 "T" 0.805419266939624 -1.64029235324647 1.21206499843784 -0.591958208377348 1.60832277796352 -1.13912694645317 -6.88097275737584 0.778538723581321 -0.922474936644676 -0.469036335803931
"Crocidura_wuchihensis" 0.496929648073215 0.55077368418147 0.737987326333431 0.0265630583459451 1.41526617713146 1.33704549388912 2.01743271112274 "T" 0.805404294881671 -1.64023902117671 1.21198768461359 -0.59191310198011 1.60815593151035 -1.13899863925812 -6.88000691605369 0.778379583558141 -0.922251285185998 -0.468907959337076
"Crocidura_zaphiri" 0.527629900871339 0.52688467124616 1.56062387454993 0.226170123313 1.39794000867204 1.33777843877886 2.05286652773458 "T" 0.805404294881671 -1.64023902117671 1.21198768461358 -0.591913101980109 1.60815593151035 -1.13899863925812 -6.88000691605369 0.778379583558141 -0.922251285185998 -0.468907959337076
"Crocidura_fuliginosa" 0.208172526667122 0.629346400889799 1.07918124604762 0.0676009912319098 1.58484837261108 1.35311324553672 1.99262161715638 "T" 0.80530420067053 -1.63988247451388 1.21147080885811 -0.591611546260431 1.6070404885944 -1.13814084786216 -6.87354981765801 0.777315653135409 -0.920756059168166 -0.468049693951659
"Crocidura_arabica" 0.606381365110605 0.544068044350276 1.02530586526477 0.505149978319906 1.46239799789896 1.37694175714676 1.8750612633917 "T" 0.805342744344171 -1.6400197540271 1.21166976273168 -0.591727606889288 1.60746968509059 -1.13847087938856 -6.8760335327993 0.777724654476843 -0.92133066228268 -0.468379424410387
"Crocidura_rapax" 0.606381365110605 0.544068044350276 1.02530586526477 0.505149978319906 1.46239799789896 1.37694175714676 1.8750612633917 "T" 0.80534546493491 -1.64002944419029 1.21168380741837 -0.591735800176969 1.6074999862835 -1.13849418007828 -6.87620889891222 0.777753537280764 -0.921371243467685 -0.468402713392127
"Crocidura_dsinezumi" 0.619615005742806 0.544068044350276 1.02530586526477 0.505149978319906 1.46239799789896 1.37694175714676 1.8750612633917 "T" 0.805345464934899 -1.64002944419025 1.21168380741831 -0.591735800176933 1.60749998628337 -1.13849418007817 -6.87620889891144 0.777753537280635 -0.921371243467505 -0.468402713392025
"Crocidura_watasei" 0.496929648073215 0.550067873438613 0.737987326333431 0.0744940374292677 1.42284592029595 1.33483235103337 2.05222801527878 "T" 0.805041415222818 -1.63894640064966 1.21011379892404 -0.590819837097142 1.60411196863959 -1.13588876997647 -6.85659700084997 0.774522311854937 -0.916830320890415 -0.465796289521523
"Crocidura_horsfieldii" 0.496929648073215 0.549398405542306 0.737987326333431 0.0337476324421966 1.41441222175412 1.3369409902544 2.03054119545111 "T" 0.804686480249714 -1.63768195456494 1.20828034816839 -0.589750068013565 1.60015413730987 -1.13284494348607 -6.83367968278417 0.770744470927183 -0.911519535801044 -0.46274717733109
"Diplomesodon_pulchellum" 0.698535492562001 0.513293979705674 1.02118929906994 0.367242201630832 1.41592209550505 1.37387254151831 2.02621506679862 "T" 0.804686480249725 -1.63768195456498 1.20828034816845 -0.589750068013602 1.60015413731 -1.13284494348617 -6.83367968278494 0.770744470927311 -0.911519535801226 -0.462747177331202
"Crocidura_cyanea" 0.555094448578319 0.451653440334823 0.933487287848705 -0.470730692834353 1.35745463235433 1.28272577654821 2.00483310835105 "T" 0.804368501915874 -1.63654479131607 1.20661714355768 -0.588776302488118 1.59652403098804 -1.13004630920981 -6.8124470847531 0.767182290475453 -0.906459518819666 -0.459817129263183
"Crocidura_pullata" 0.606381365110605 0.544068044350276 1.02530586526477 0.505149978319906 1.46239799789896 1.37694175714676 1.8750612633917 "T" 0.804368501915874 -1.63654479131606 1.20661714355768 -0.588776302488119 1.59652403098804 -1.13004630920981 -6.8124470847531 0.767182290475452 -0.906459518819666 -0.459817129263183
"Crocidura_poensis" 0.387389826338729 0.544035385100687 1.23299611039215 -0.38021124136417 1.4089309896161 1.31903747625334 2.01827159873093 "T" 0.804444100027031 -1.6368138597113 1.20700648293039 -0.589003282968041 1.59736223796693 -1.13069055667321 -6.81728857036933 0.767976884738439 -0.907573577893322 -0.460455344262861
"Crocidura_theresae" 0.298853076409707 0.611912541641545 1.28555730900777 -0.253307332900095 1.49345243004198 1.34300341839975 1.98413235178283 "T" 0.804444100027031 -1.63681385971129 1.20700648293039 -0.58900328296804 1.59736223796693 -1.1306905566732 -6.81728857036934 0.767976884738439 -0.90757357789332 -0.460455344262861
"Crocidura_attila" 0.433769833924866 0.551989731512611 1.23299611039215 -0.38021124136417 1.40497091009074 1.30388499944877 2.02425958238655 "T" 0.804424458130272 -1.636743957483 1.20690535817502 -0.588944333715721 1.5971445904625 -1.13052328326474 -6.81603177422476 0.767770713404915 -0.907284596257766 -0.460289832175821
"Crocidura_silacea" 0.60422605308447 0.544068044350276 1.01072386539177 0.505149978319906 1.46239799789896 1.37694175714676 1.8750612633917 "T" 0.804465300140215 -1.63688931274986 1.20711565530153 -0.589066927510344 1.5975972541837 -1.13087118707298 -6.81864591612181 0.768199623878089 -0.907885842850337 -0.460634220388631
"Crocidura_mariquensis" 0.570542939881898 0.457680118548351 1.00108438129222 -1.0791812477848 1.35384719350131 1.31327504677996 2.06456866703251 "T" 0.804465300140215 -1.63688931274986 1.20711565530153 -0.589066927510343 1.5975972541837 -1.13087118707298 -6.81864591612181 0.768199623878089 -0.907885842850337 -0.46063422038863
"Crocidura_stenocephala" 0.47567118832443 0.55069068527546 1.23817160363015 -0.621837730684181 1.4053257309948 1.31335283025332 2.01147772474447 "T" 0.804462157358782 -1.63687812779751 1.20709947344469 -0.589057494285612 1.59756242366114 -1.1308444175218 -6.81844477374051 0.768166623135822 -0.907839583524408 -0.460607724018611
"Crocidura_littoralis" 0.47567118832443 0.55069068527546 1.23817160363015 -0.621837730684181 1.4053257309948 1.31335283025332 2.01147772474447 "T" 0.804462157358782 -1.63687812779751 1.20709947344469 -0.589057494285612 1.59756242366114 -1.1308444175218 -6.81844477374051 0.768166623135822 -0.907839583524407 -0.460607724018611
"Crocidura_nigeriae" 0.387389826338729 0.545692621018104 1.23299611039215 -0.38021124136417 1.4067249315883 1.31903747625334 2.01827159873093 "T" 0.804440872702868 -1.63680237771347 1.20698988379027 -0.588993609372857 1.59732654356041 -1.13066312904096 -6.81708262075924 0.767943147413453 -0.907526329463714 -0.460428301792552
"Crocidura_bottegi" 0.47567118832443 0.542410541827332 0.54282542695918 -0.295573792533639 1.45800199052362 1.31433720276232 1.96392219741382 "T" 0.804144978004531 -1.63574912056412 1.20546547206832 -0.588104811385159 1.59404365635789 -1.12813972648061 -6.7981154169427 0.764828705788734 -0.903158476965587 -0.457925482226083
"Crocidura_crossei" 0.477121254719662 0.542410541827332 0.977723605288848 -0.296542892671537 1.45871893634441 1.31433720276232 1.96392219741382 "T" 0.804199008421896 -1.63594136626916 1.20574345769073 -0.588266829419867 1.59464160169025 -1.1285992178549 -6.80156634908859 0.765394274691776 -0.903950760476079 -0.458379044375137
"Crocidura_jouvenetae" 0.477121254719662 0.542410541827332 0.984302231979903 -0.296542892671537 1.45871893634441 1.31433720276232 1.96392219741382 "T" 0.804199008421908 -1.63594136626921 1.20574345769079 -0.588266829419905 1.59464160169039 -1.12859921785501 -6.80156634908939 0.765394274691906 -0.903950760476263 -0.458379044375239
"Crocidura_fuscomurina" 0.462397997898956 0.537587664180118 0.724275869600789 -0.602059991327962 1.40972878316742 1.23852933197796 1.98363975838412 "T" 0.804098196078412 -1.63558266209926 1.2052247627919 -0.587964516354398 1.59352585983588 -1.12774181995649 -6.79512687767522 0.764338868756961 -0.902472242418364 -0.457532611179818
"Crocidura_selina" 0.57287160220048 0.453511433334287 1.16106838547117 -0.429138058971176 1.37409870808352 1.27787089887794 2.01149649085531 "T" 0.804120873315321 -1.63566333738924 1.20534137751191 -0.588032473264192 1.59377658426444 -1.12793446987224 -6.79657328776863 0.764575746447263 -0.902803930992049 -0.457722426449548
"Crocidura_fumosa" 0.57287160220048 0.453511433334287 1.16106838547117 -0.429138058971176 1.37409870808352 1.27787089887794 2.01149649085531 "T" 0.804156764123232 -1.63579103461088 1.20552600737563 -0.588140076425651 1.59417366911606 -1.12823960087024 -6.798864710679 0.764951204612403 -0.903329828928806 -0.458023458181531
"Crocidura_foxi" 0.298853076409707 0.613276287787174 1.32221929473392 -0.0843954869962018 1.52896528989917 1.34221236087681 1.98138062379334 "T" 0.804156764123232 -1.63579103461088 1.20552600737563 -0.58814007642565 1.59417366911606 -1.12823960087024 -6.798864710679 0.764951204612403 -0.903329828928807 -0.458023458181534
"Crocidura_hirta" 0.564666064252089 0.376576957056512 1.16835014018594 -0.477121255153957 1.25841696724611 1.25160464344242 2.10870362350813 "T" 0.804435102253743 -1.6367817864006 1.20695991534237 -0.588976098014917 1.59726154764823 -1.13061309129062 -6.81670467233187 0.767880388722539 -0.907437729647303 -0.460377257913151
"Crocidura_flavescens" 0.527629900871339 0.526963718687163 1.50799072481969 0.342422680822206 1.39794000867204 1.32506765879021 2.05002936482307 "T" 0.804435102253756 -1.63678178640064 1.20695991534244 -0.588976098014954 1.59726154764837 -1.13061309129072 -6.81670467233265 0.767880388722667 -0.907437729647484 -0.460377257913251
"Crocidura_viaria" 0.5434471800817 0.452314273482908 1.1846914308176 -0.184786650386011 1.36072796195211 1.30946237812934 2.05863864786139 "T" 0.804446370897009 -1.63682189045353 1.20701793497726 -0.589009920369383 1.59738642883388 -1.13070907023418 -6.8174258325366 0.767998702762032 -0.907603574711477 -0.46047224879822
"Crocidura_olivieri" 0.527629900871339 0.519721423875548 1.56062387454993 0.226170123313 1.39794000867204 1.32318847123849 2.06176999508731 "T" 0.804449962378145 -1.63683467179006 1.20703642475365 -0.589020698614781 1.59742622247221 -1.13073965348779 -6.8176556122553 0.76803639501187 -0.907656404664594 -0.460502505967955
"Crocidura_mutesae" 0.564666064252089 0.376576957056512 1.19865708695442 -0.477121255153957 1.25841696724611 1.25160464344242 2.10870362350813 "T" 0.804449962378144 -1.63683467179006 1.20703642475365 -0.589020698614781 1.59742622247221 -1.13073965348779 -6.8176556122553 0.768036395011869 -0.907656404664592 -0.460502505967954
"Crocidura_usambarae" 0.298853076409707 0.61100858081723 1.07298474462793 -0.128583891645549 1.52234285349897 1.34250724043237 1.98138062379334 "T" 0.804248338516619 -1.6361170869161 1.20599819600451 -0.588415448314372 1.59519132655968 -1.12902196004254 -6.80474845026492 0.765918506881776 -0.904687409286119 -0.458801828440111
"Crocidura_vosmaeri" 0.208172526667122 0.620855530934195 1.07918124604762 0.0988933255941592 1.59835490372808 1.34423846967681 2.00090571113659 "T" 0.804248338516607 -1.63611708691606 1.20599819600444 -0.588415448314334 1.59519132655954 -1.12902196004244 -6.80474845026412 0.765918506881647 -0.904687409285939 -0.458801828440007
"Crocidura_tenuis" 0.208172526667122 0.62713739481952 1.07918124604762 0.157114065014413 1.59868845866073 1.34248727941244 2.00113171973933 "T" 0.803557185452298 -1.63365721421383 1.20243903009904 -0.586340551640439 1.58752949338858 -1.12313317708953 -6.76049728943436 0.758656957657577 -0.894507239972277 -0.452970288812547
"Crocidura_russula" 0.606381365110605 0.544068044350276 1.02530586526477 0.505149978319906 1.46239799789896 1.37694175714676 1.8750612633917 "T" 0.803557185452298 -1.63365721421383 1.20243903009904 -0.586340551640439 1.58752949338858 -1.12313317708953 -6.76049728943436 0.758656957657577 -0.894507239972276 -0.452970288812549
"Episoriculus_fumidus" 0.534026106056135 0.364730521516336 0.841984804590114 0.277110268133782 1.36954656494031 1.51958096906046 2.08317104474801 "T" 0.782626460323965 -1.55856063378765 1.09170916559009 -0.521279960453888 1.34288256269684 -0.933949103391823 -5.31035802671268 0.508097354012106 -0.530599257526713 -0.237638851068108
"Episoriculus_caudatus" 0.678518379040114 0.381515328741647 0.951337518795918 0.320705156180128 1.36092715661872 1.53653807661172 1.99509432719389 "T" 0.782640979648398 -1.55861121599598 1.09177870203604 -0.521319630148719 1.3430217405134 -0.934054211923155 -5.31110304025611 0.508201244039512 -0.530727998135603 -0.237703968288737
"Soriculus_nigrescens" 0.68930885912362 0.376566828524847 1.16375752398196 0.319243875823345 1.36152071398728 1.53322142996824 2.01498874373012 "T" 0.782651022830458 -1.55864620404235 1.09182680010213 -0.521347069338996 1.3431180072994 -0.934126913275492 -5.31161834325028 0.50827309927765 -0.530817039509195 -0.237749004862065
"Chimarrogale_himalayica" 0.662316264485669 0.477121254719662 1.52504480703685 0.303032091863101 1.36028344983481 1.53278479259744 1.93273771297636 "T" 0.782651022830458 -1.55864620404235 1.09182680010213 -0.521347069338996 1.3431180072994 -0.934126913275492 -5.31161834325028 0.50827309927765 -0.530817039509195 -0.237749004862065
"Neomys_fodiens" 0.741151598851785 0.255272505103306 1.17983892802319 0.482516286606369 1.33000770087276 1.54826654517075 2.20354687883447 "SA" 0.782781097582471 -1.55909951704924 1.09245047542408 -0.52170298100507 1.34436757052185 -0.935070810536727 -5.31831346109144 0.509208243975817 -0.531977000745267 -0.238336185491869
"Neomys_teres" 0.742725131304698 0.255272505103306 1.17983892802319 0.477121254719662 1.34671043554897 1.50514997831991 2.20354687883447 "T" 0.782863254561383 -1.55938576871861 1.09284409810791 -0.521927562072812 1.34515568255545 -0.935666046870999 -5.32253353678794 0.509797050040281 -0.532706892378466 -0.238705467041866
"Neomys_anomalus" 0.80037335489135 0.334464543792657 1.12024479554637 0.301029995663981 1.38763004577209 1.45760125486902 2.12424167772934 "T" 0.782863254561383 -1.55938576871861 1.09284409810791 -0.521927562072813 1.34515568255545 -0.935666046871 -5.32253353678794 0.509797050040281 -0.532706892378466 -0.238705467041866
"Notiosorex_evotis" 0.575187844927661 0.301029995663981 0.650307523131936 0.0969100130080564 1.37707600263018 1.61762468872296 2.27399992809588 "T" 0.78282315980726 -1.55924617550788 1.09265247009409 -0.521818302860838 1.34477284199138 -0.935377040737772 -5.32048768788577 0.509512619204637 -0.532355062168898 -0.238527777040993
"Notiosorex_crawfordi" 0.575187844927661 0.301029995663981 0.618048096712093 0.0969100130080564 1.37707600263018 1.61762468872296 2.27399992809588 "T" 0.78282315980726 -1.55924617550788 1.09265247009409 -0.521818302860839 1.34477284199138 -0.935377040737772 -5.32048768788577 0.509512619204637 -0.532355062168898 -0.238527777040993
"Surdisorex_polulus" 0.161368002234975 0.288870808319832 1.21165440055318 0.403120127778034 1.64989354080294 1.54206703163751 2.30572656691188 "T" 0.782809639225561 -1.55919906407445 1.09258767829973 -0.521781333876005 1.34464309216552 -0.935279040783428 -5.31979280492092 0.509415637189457 -0.532234820946679 -0.238466933385483
"Surdisorex_norae" 0.0809870469108872 0.183623502839993 1.37235958252432 0.459347531343798 1.6772452753451 1.61570841603761 2.5388349144236 "T" 0.782809639225561 -1.55919906407444 1.09258767829973 -0.521781333876004 1.34464309216552 -0.935279040783428 -5.31979280492092 0.509415637189456 -0.532234820946679 -0.238466933385483
"Anourosorex_schmidi" 0.450249108319361 0.317627770188618 1.30102999566398 0.225339871610461 1.39588249322996 1.51134772810433 2.20412760983847 "T" 0.782249510694144 -1.55724542909891 1.08989494548447 -0.52024356494694 1.33923547578854 -0.931192097528132 -5.29075667264664 0.505344640464179 -0.527173703512726 -0.235900179889163
"Anourosorex_assamensis" 0.450249108319361 0.317627770188618 1.30102999566398 0.225339871610461 1.39588249322996 1.51134772810433 2.20412760983847 "T" 0.782249510694144 -1.55724542909891 1.08989494548447 -0.52024356494694 1.33923547578854 -0.931192097528132 -5.29075667264664 0.505344640464179 -0.527173703512726 -0.235900179889163
"Anourosorex_squamipes" 0.450249108319361 0.317627770188618 1.30102999566398 0.225339871610461 1.39588249322996 1.51134772810433 2.20412760983847 "T" 0.7822399800361 -1.55721224105833 1.08984936683461 -0.520217573264437 1.33914436726868 -0.931123311291375 -5.29026955332335 0.505276856140878 -0.527089811482073 -0.235857791658974
"Anourosorex_yamashinai" 0.450249108319361 0.317627770188618 1.30102999566398 0.225339871610461 1.39588249322996 1.51134772810433 2.20412760983847 "T" 0.7822399800361 -1.55721224105833 1.08984936683461 -0.520217573264438 1.33914436726868 -0.931123311291374 -5.29026955332335 0.505276856140878 -0.527089811482073 -0.235857791658975
"Cryptotis_alticola" 0.47639682672533 0.445478156270297 0.836640541572774 0.263208450595414 1.35188679133617 1.3465149468603 1.84933802949694 "T" 0.786428209751255 -1.57192005129747 1.11044263471796 -0.532053520590136 1.38137588691381 -0.963194626028581 -5.52164306259636 0.538959324648475 -0.569979234110754 -0.258064004774348
"Cryptotis_goldmani" 0.47639682672533 0.440361974497736 0.836640541572774 0.259698814797252 1.34712342846236 1.36604062438255 1.95282597460218 "T" 0.78649536310144 -1.57215484306904 1.11076809182438 -0.532239815508566 1.38203449295385 -0.963693264867073 -5.52520584597357 0.539465949667857 -0.570614867116947 -0.258388955724406
"Cryptotis_peregrina" 0.47639682672533 0.440361974497736 0.845098040014257 0.259698814797252 1.34712342846236 1.36604062438255 1.95282597460218 "T" 0.78649536310144 -1.57215484306904 1.11076809182438 -0.532239815508567 1.38203449295385 -0.963693264867073 -5.52520584597357 0.539465949667857 -0.570614867116948 -0.258388955724406
"Cryptotis_mexicana" 0.47639682672533 0.44983236178926 0.845098040014257 0.263961258832008 1.34707194622965 1.36604062438255 1.9441112193224 "T" 0.786564292505519 -1.57239589580058 1.1111023872273 -0.532431205850048 1.38271139764932 -0.964205827557977 -5.52886966867944 0.539987453219784 -0.571269548578309 -0.258723805005534
"Cryptotis_nelsoni" 0.47639682672533 0.44983236178926 0.845098040014257 0.263961258832008 1.34707194622965 1.36604062438255 1.9441112193224 "T" 0.786569559037815 -1.5724143097566 1.11112791271877 -0.532445817113738 1.38276305436 -0.964244937913228 -5.52914912214699 0.54002719435037 -0.57131941176595 -0.258749297240846
"Cryptotis_obscura" 0.47639682672533 0.44983236178926 0.845098040014257 0.263961258832008 1.34707194622965 1.36604062438255 1.9441112193224 "T" 0.786569559037815 -1.5724143097566 1.11112791271877 -0.532445817113738 1.38276305436 -0.964244937913228 -5.52914912214699 0.540027194350369 -0.57131941176595 -0.258749297240847
"Cryptotis_phillipsii" 0.47639682672533 0.440361974497736 0.845098040014257 0.259698814797252 1.34712342846236 1.36604062438255 1.95282597460218 "T" 0.78649285437666 -1.57214608435548 1.11075599039717 -0.532232897506512 1.38201010629648 -0.963674818671226 -5.52507443185849 0.539447389107066 -0.570591674639396 -0.258377138864374
"Cryptotis_magna" 0.47567118832443 0.435747711835805 0.845098040014257 0.256619272448575 1.34892798910694 1.36604062438255 1.9550150345619 "T" 0.78649285437666 -1.57214608435548 1.11075599039717 -0.532232897506511 1.38201010629648 -0.963674818671225 -5.52507443185848 0.539447389107066 -0.570591674639396 -0.258377138864372
"Cryptotis_parva" 0.658011396657112 0.397940008672038 0.792391689498254 0.335792101990008 1.32221929473392 1.30835094858673 1.60205999132796 "T" 0.786206698926023 -1.57114551769634 1.10936884604536 -0.531438835138949 1.37920249890421 -0.96154905387572 -5.5098837938459 0.537286631090792 -0.56788020371362 -0.256990762047721
"Cryptotis_orophila" 0.658011396657112 0.397940008672038 0.792391689498254 0.335792101990008 1.32221929473392 1.30835094858673 1.60205999132796 "T" 0.786451748263867 -1.5720022859514 1.11055642397191 -0.532118609074489 1.38160563487534 -0.96336848325111 -5.52288331701272 0.539135042132697 -0.570199213414048 -0.25817625994001
"Cryptotis_tropicalis" 0.658011396657112 0.397940008672038 0.792391689498254 0.335792101990008 1.32221929473392 1.30835094858673 1.60205999132796 "T" 0.786451748263867 -1.5720022859514 1.11055642397191 -0.532118609074489 1.38160563487534 -0.963368483251111 -5.52288331701272 0.539135042132696 -0.570199213414048 -0.25817625994001
"Blarina_hylophaga" 0.698970004336019 0.397940008672038 1.26857797188284 0.374901024622404 1.32221929473392 1.42324587393681 1.84027413139832 "T" 0.786459703142518 -1.57203010097375 1.11059498593358 -0.532140683716122 1.38168368594939 -0.963427579350465 -5.52330561886716 0.539195112536698 -0.570274594705427 -0.258214802737814
"Blarina_carolinensis" 0.614897216033135 0.477121254719662 1.31069331234336 0.374901024622404 1.30293151097038 1.34072007185978 1.82777984911362 "T" 0.786471477615988 -1.57207126648008 1.11065204072653 -0.532173340892984 1.38179912619995 -0.963514977604076 -5.52393001412307 0.539283879061425 -0.570385948483533 -0.25827172256757
"Blarina_brevicauda" 0.75815462196739 0.477121254719662 1.31597034545692 0.374901024622404 1.30293151097038 1.34072007185978 1.82777984911362 "T" 0.786471477615988 -1.57207126648008 1.11065204072653 -0.532173340892983 1.38179912619995 -0.963514977604076 -5.52393001412307 0.539283879061424 -0.570385948483532 -0.258271722567569
"Cryptotis_meridensis" 0.477121254719662 0.448488456226937 1.08635983067475 0.261892757441009 1.35599911104091 1.3465149468603 1.85978166322496 "T" 0.786414241405495 -1.57187115578229 1.11037467949878 -0.532014581689086 1.38123790727711 -0.963090081673517 -5.52089434605055 0.538852282222354 -0.569844503422249 -0.257994945695862
"Sorex_hoyi" 0.745074791582057 0 0.587710965018911 -0.234083206281536 1.34507052748992 1.3907190773331 2.45563578192878 "T" 0.79334726519808 -1.59640031571275 1.1453104937463 -0.552232694488819 1.45450681438902 -1.01901571989823 -5.93091205584168 0.600893406388094 -0.650761698439866 -0.300750086641583
"Sorex_nanus" 0.812579155409047 0.301029995663981 0.409933123331295 0.156267757728982 1.27517062833248 1.36755670286238 2.43195220055667 "T" 0.793637186317781 -1.59742127792359 1.14674930208454 -0.553061848665593 1.45748333540452 -1.02128070563868 -5.94735844579635 0.603326271985674 -0.653891612306056 -0.302385135762507
"Sorex_fumeus" 0.719745492529577 0.352182518111362 0.903903526690164 0.104088597521266 1.27576959865124 1.36664128140049 2.48324486093152 "T" 0.793654522672334 -1.59748231234549 1.14683526569799 -0.553111376157952 1.45766103910025 -1.02141590689185 -5.94833965242703 0.603471244818952 -0.654077988592219 -0.302482440465795
"Sorex_dispar" 0.584331224367531 0.307678949526754 0.694166295933198 0.119353021877231 1.32499441846905 1.34822767519273 2.36761531558943 "T" 0.793654522672334 -1.59748231234549 1.14683526569799 -0.553111376157952 1.45766103910025 -1.02141590689185 -5.94833965242703 0.603471244818952 -0.654077988592221 -0.302482440465796
"Sorex_vagrans" 0.743901550485179 0.301029995663981 0.746634198937579 0.176091259055681 1.30666216264857 1.33380182035765 2.62051082371432 "T" 0.793872496145392 -1.59825002090669 1.14791752425029 -0.553735138991664 1.45990088280896 -1.0231204754879 -5.96072034841451 0.605303907608843 -0.656436669377403 -0.303715003837085
"Sorex_ornatus" 0.698535492562001 0 0.745855195173729 0.163856802539402 1.32848561544277 1.41222560237013 2.56256882147614 "T" 0.793872496145392 -1.59825002090669 1.14791752425029 -0.553735138991664 1.45990088280897 -1.0231204754879 -5.96072034841451 0.605303907608843 -0.656436669377402 -0.303715003837084
"Sorex_neomexicanus" 0.756636108245848 0.301029995663981 0.777426822389311 0.176091259055681 1.30666216264857 1.32848561544277 2.59250540837396 "T" 0.79389415106769 -1.5983262914825 1.14802504909989 -0.553797112220184 1.46012342760302 -1.02328983869928 -5.96195051755934 0.605486019080849 -0.656671062375371 -0.303837494143608
"Sorex_pacificus" 0.676236216763311 0.301029995663981 0.777426822389311 0.176091259055681 1.30666216264857 1.33380182035765 2.62051082371432 "T" 0.794040717904946 -1.59884246727194 1.14875259941803 -0.55421641140698 1.46162885998321 -1.02443545271079 -5.97027021398142 0.606717146764838 -0.658255245603461 -0.304665200375803
"Sorex_monticolus" 0.756636108245848 0.301029995663981 0.777426822389311 0.176091259055681 1.30666216264857 1.32848561544277 2.59250540837396 "T" 0.79404118949626 -1.59884412806785 1.14875494017304 -0.554217760390805 1.46163370305984 -1.02443913816562 -5.9702969771463 0.606721106630659 -0.658260340689713 -0.304667862306157
"Sorex_bairdi" 0.681241237375587 0.291311541741978 0.920905604164024 0.188732150928194 1.29842502239746 1.34730679420204 2.5885372295973 "T" 0.79404118949626 -1.59884412806785 1.14875494017304 -0.554217760390804 1.46163370305984 -1.02443913816562 -5.9702969771463 0.60672110663066 -0.658260340689714 -0.304667862306156
"Sorex_sonomae" 0.676236216763311 0.301029995663981 0.802773725291976 0.176091259055681 1.30666216264857 1.33380182035765 2.62051082371432 "T" 0.794010026586043 -1.59873437946822 1.14860025015452 -0.554128610165898 1.46131362358425 -1.02419556227837 -5.96852808401823 0.606459352879445 -0.657923524719103 -0.304491883084053
"Sorex_palustris" 0.746634198937579 0.397940008672038 1.10619089726342 0.176091259055681 1.34071174813539 1.36993644373598 2.026304413165 "T" 0.79401326974864 -1.5987458007287 1.14861634705131 -0.554137886755609 1.46134692730467 -1.02422090534763 -5.96871211685606 0.606486580808363 -0.657958557256073 -0.304510185362417
"Sorex_bendirii" 0.698970004336019 0.279013078957024 1.19920647916166 0.192604564121941 1.29629522307269 1.35392301339416 2.52250277921039 "T" 0.79401326974864 -1.5987458007287 1.14861634705131 -0.554137886755609 1.46134692730467 -1.02422090534763 -5.96871211685606 0.606486580808364 -0.657958557256072 -0.304510185362418
"Sorex_cinereus" 0.812913356642856 0.278753600952829 0.707570176097936 0.210853365314893 1.25791845031406 1.35844883882021 2.38435502727951 "T" 0.793852891595232 -1.59818098649577 1.14782024693974 -0.553679082604577 1.45969966934563 -1.02296736671677 -5.95960871103039 0.605139503185961 -0.656225189040805 -0.303604539800126
"Sorex_longirostris" 0.687528961214634 0.301029995663981 0.542202782434028 0.0669467897546974 1.32108694870618 1.42787024757868 2.08170727009735 "T" 0.793852891595232 -1.59818098649578 1.14782024693974 -0.553679082604578 1.45969966934563 -1.02296736671677 -5.95960871103039 0.605139503185961 -0.656225189040805 -0.303604539800125
