"","Species","ls","ly","bm","long","gest","wea","fmat","General_system","PC1","PC2","Binomial","GBIF_ID"
"640","Crocidura_jenkinsi",0.108028733067083,0.272957462560655,1.49178177558417,-0.556296999072245,-0.194183827726122,-0.222456964948808,-0.182551146234441,"T",1.99504649427035,-0.144468208708215,"Crocidura_jenkinsi","2435640"
"641","Crocidura_jouvenetae",0.0723320892023711,0.207328446161027,0.984302231979903,-0.807551004656275,-0.0881909994118383,-0.146049442781193,-0.168546757667777,"T",1.81194943443694,-0.0272602655625744,"Crocidura_jouvenetae","2435601"
"642","Crocidura_lepidura",-0.189942749393747,0.303386645896916,1.07918124604762,-0.516288760324653,0.0191968633616658,-0.125510743808137,-0.159892872254367,"T",1.15135004326544,-0.985424919180262,"Crocidura_lepidura","2435670"
"643","Crocidura_leucodon",0.273001549990208,0.260451330743399,1.03901732199741,-0.0452496139553615,-0.0765710815190856,-0.128890376970892,-0.113996163852853,"T",1.34714949534311,-0.0544808407044663,"Crocidura_leucodon","2435723"
"644","Crocidura_littoralis",0.0887394609288693,0.240017389779531,1.23817160363015,-1.1855672381789,-0.181876201797104,-0.197730641546117,-0.174627403252064,"T",2.4618617763584,0.211831718301711,"Crocidura_littoralis","2435690"
"645","Crocidura_luna",-0.0978931883918715,0.255030902296093,1.09864372581706,-1.61393481232494,-0.0905470692909502,-0.153782790488737,-0.167079686158942,"T",2.45394195373001,-0.0418032634512883,"Crocidura_luna","2435572"
"646","Crocidura_macmillani",0.0609809200859952,0.239059143484771,1.10720996964787,-1.61571377575839,-0.163717847925567,-0.180782215735553,-0.141448474033048,"T",2.75060037379175,0.400251899075997,"Crocidura_macmillani","2435756"
"647","Crocidura_malayana",-0.189942749393747,0.303386645896916,1.07918124604762,-0.516288760324653,0.0191968633616658,-0.125510743808137,-0.159892872254367,"T",1.15135004326544,-0.985424919180262,"Crocidura_malayana","2435721"
"648","Crocidura_mariquensis",0.166934248365651,0.124211577626091,1.00108438129222,-1.59367453139797,-0.195726262891352,-0.150462935328326,-0.0714459314504493,"T",2.57504524883386,0.951516183462651,"Crocidura_mariquensis","2435632"
"649","Crocidura_montis",0.180516353494294,0.133566895133734,1.16106838547117,-1.09655065566778,-0.217236493623908,-0.211317982300759,-0.16178205464431,"T",2.35412102516373,0.579184631508551,"Crocidura_montis","2435716"
"650","Crocidura_mutesae",0.174954844270006,0.062104455949062,1.19865708695442,-1.03264472956755,-0.322513556047222,-0.251587917478425,-0.0690530872087114,"T",2.21262365367184,0.859671465512637,"Crocidura_mutesae","2435649"
